District;State;Central Government Schools;District ID;Female Gender;General Social Group;Government Aided Schools;Government Schools;Grade;Male Gender;OBC Social Group;Private School;Rural Location;SC Social Group;ST Social Group;State ID;Total Schools;Total Students;Total Teachers;Transgender;Urban Location
Tirunelveli;Tamil Nadu;1.9900497;3329;56.41791;11.776859;33.034824;31.741293;Grade 10;43.58209;71.59091;33.23383;83.283585;15.805785;0.41322315;33;87;2502;426;0;16.716417
Krishnagiri;Tamil Nadu;0;3331;50.77139;12.411848;13.323983;42.21599;Grade 10;49.22861;73.060646;44.46003;100;14.104372;0.42313117;33;64;1778;310;0;0
Ariyalur;Tamil Nadu;0;3332;53.47938;11.924119;23.195877;40.206184;Grade 10;46.52062;64.363144;36.59794;76.03093;22.222221;1.4905149;33;68;1924;328;0;23.969072
Tiruppur;Tamil Nadu;0;3333;54.25764;11.001101;27.510918;36.24454;Grade 10;45.74236;67.32674;36.24454;38.64629;20.90209;0.550055;33;77;2285;380;0;61.35371
Yanam;Puducherry;6.8965516;3401;52.29885;22.413794;6.8965516;48.850574;Grade 10;47.70115;52.87356;37.356323;0;21.83908;0;34;18;434;88;0;100
Pondicherry;Puducherry;4.1712403;3402;61.1416;14.609286;24.478596;32.711308;Grade 10;38.8584;68.96942;38.63886;47.310646;15.74179;0.45300114;34;85;2262;425;0;52.689354
Mahe;Puducherry;16.90141;3403;54.225353;10.218978;0;38.732395;Grade 10;45.774647;85.40146;44.366196;0;4.379562;0;34;15;343;69;0;100
Karaikal;Puducherry;3.9151714;3404;50.081566;8.571428;11.582382;40.293636;Grade 10;49.918434;70.92437;44.20881;67.86297;19.831932;0.5042017;34;60;1481;287;0;32.13703
Andamans;Andaman & Nicobar Islands;5;3501;51.77453;73.84937;5;55.208332;Grade 10;48.22547;22.384937;34.791668;38.75;0.83682007;2.9288702;35;44;1195;210;0;61.25
Nicobars;Andaman & Nicobar Islands;8.029197;3502;50.364964;17.518248;0;91.9708;Grade 10;49.635036;0.729927;0;100;0;81.75182;35;16;337;62;0;0
Middle And North Andamans;Andaman & Nicobar Islands;4.5801525;3503;51.52672;48.846153;0;93.12977;Grade 10;48.47328;48.46154;2.2900763;100;0;2.6923077;35;29;652;114;0;0
Adilabad;Telangana;16.377953;3601;52.440945;16.26409;1.4173229;34.645668;Grade 10;47.559055;40.579712;47.559055;59.68504;13.36554;29.79066;36;59;1568;266;0;40.31496
Komaram Bheem;Telangana;17.915905;3602;51.371117;15.917603;4.021938;36.563072;Grade 10;48.628883;51.685394;41.499084;73.126144;13.857677;18.539326;36;52;1361;227;0;26.873857
Mancherial;Telangana;6.5868263;3603;55.92705;9.667195;7.6347303;38.772453;Grade 10;44.07295;54.041203;47.00599;41.766468;25.03962;11.093502;36;64;1667;313;0;58.233532
Nirmal;Telangana;9.819967;3604;53.51882;9.523809;1.9639934;43.535187;Grade 10;46.48118;61.74056;44.68085;60.065468;14.942529;13.793103;36;56;1525;263;0;39.934532
Nizamabad;Telangana;1.734104;3605;50.289017;18.61152;10.549133;43.20809;Grade 10;49.710983;62.481537;44.50867;39.01734;12.555391;5.9084196;36;67;1725;300;0;60.98266
Jagtial;Telangana;1.9736842;3606;54.44079;13.445378;0;47.039474;Grade 10;45.55921;72.60504;50.986843;50.164474;10.084034;3.697479;36;57;1501;264;0;49.835526
Peddapalli;Telangana;7.68;3607;52;10.128617;1.92;44.48;Grade 10;48;68.00643;45.92;52.16;20.900322;0.96463025;36;60;1554;289;0;47.84
Jayashankar;Telangana;5.2173915;3608;47.391304;9.150327;0;54.565216;Grade 10;52.608696;67.102394;40.217392;85.652176;14.379085;8.496732;36;51;1141;245;0;14.347826
Bhadradri;Telangana;22.04142;3609;48.37278;11.904762;8.87574;25.443787;Grade 10;51.62722;36.75595;43.639053;65.68047;15.178572;35.565475;36;61;1689;305;0;34.319527
Mahabubabad;Telangana;8.201893;3610;49.445324;12.339744;0.78864354;41.640377;Grade 10;50.554676;38.46154;49.369083;43.217667;11.538462;37.660255;36;60;1575;292;0;56.782333
Warangal Rural;Telangana;6.271777;3611;42.682926;6.58363;0;42.857143;Grade 10;57.317074;62.633453;50.87108;72.29965;14.412811;16.370108;36;57;1430;274;0;27.700348
Warangal Urban;Telangana;7.525326;3612;56.58466;20.464441;5.065123;41.24457;Grade 10;43.41534;58.20029;46.164978;25.615051;14.36865;6.6763425;36;66;1720;296;0;74.38495
Karimnagar;Telangana;11.026033;3613;51.687115;21.451612;3.2159264;37.212864;Grade 10;48.312885;54.19355;48.545177;47.013783;19.67742;3.7096775;36;63;1626;304;0;52.986217
Rajanna;Telangana;11.342155;3614;56.710773;12.380953;1.7013233;42.91115;Grade 10;43.289227;63.238094;44.04537;59.357277;18.47619;5.904762;36;57;1310;272;0;40.642723
Kamareddy;Telangana;5.598756;3615;51.78849;17.268446;1.866252;45.10109;Grade 10;48.21151;61.852432;47.433903;53.49922;10.361068;9.419152;36;61;1588;289;0;46.50078
Sangareddy;Telangana;3.6979969;3616;54.404945;11.869919;3.5439136;49.306625;Grade 10;45.595055;63.08943;43.451466;39.90755;18.211382;6.8292685;36;58;1602;278;0;60.09245
Medak;Telangana;0;3617;55.635063;15.298508;1.4311271;53.846153;Grade 10;44.364937;65.48508;44.722717;55.277283;12.5;6.529851;36;58;1391;281;0;44.722717
Siddipet;Telangana;3.664122;3618;52.671757;18.740158;1.832061;47.0229;Grade 10;47.328243;63.307087;47.480915;46.412212;15.905512;1.5748031;36;61;1623;304;0;53.587788
Jangaon;Telangana;4.2628775;3619;51.86501;10.035842;0.8880995;44.582592;Grade 10;48.13499;59.498207;50.26643;74.42274;19.175627;11.290322;36;57;1398;277;0;25.577265
Yadadri;Telangana;4.095563;3620;56.82594;14.982578;0;43.17406;Grade 10;43.17406;58.36237;52.730377;56.31399;17.421602;8.710801;36;57;1460;272;0;43.68601
Medchal;Telangana;16.759777;3621;56.78322;27.194244;0.5586592;35.75419;Grade 10;43.21678;46.330936;46.927376;5.586592;20.86331;5.035971;36;67;1783;316;0;94.41341
Hyderabad;Telangana;9.822362;3622;61.755486;27.534563;30.512016;27.795193;Grade 10;38.140022;49.654377;31.870428;0;14.1705065;5.299539;36;94;2385;434;0.10449321;100
Rangareddy;Telangana;11.731844;3623;60.335194;26.772793;1.9553072;40.64246;Grade 10;39.664806;46.309696;45.67039;25;17.366137;9.406657;36;66;1787;317;0;75
Vikarabad;Telangana;5.376344;3624;56.06759;14.890282;9.06298;44.23963;Grade 10;43.93241;55.172413;41.321045;50.384026;16.30094;13.479624;36;63;1620;291;0;49.615974
Mahabubnagar;Telangana;5.4054055;3625;56.006004;11.728395;5.105105;45.045044;Grade 10;43.993996;63.580246;44.444443;48.348347;16.049383;8.179012;36;62;1659;305;0;51.651653
Jogulamba;Telangana;0;3626;48.1717;6.570513;0;50.238472;Grade 10;51.8283;80.28846;49.761528;44.515102;11.538462;1.6025641;36;54;1568;265;0;55.484898
Wanaparthy;Telangana;6.010017;3627;52.4207;13.232831;0;42.737896;Grade 10;47.5793;63.31658;51.252087;42.904842;15.577889;7.7051926;36;56;1478;269;0;57.095158
Nagarkurnool;Telangana;9.345795;3628;48.59813;13.001605;1.5576324;40.498444;Grade 10;51.40187;56.661316;48.59813;58.878506;20.064205;9.951846;36;60;1602;284;0;41.121494
Nalgonda;Telangana;4.972376;3629;48.895027;16.90341;10.635359;41.16022;Grade 10;51.104973;52.13068;43.232044;48.0663;15.482955;14.772727;36;70;1799;327;0;51.9337
Suryapet;Telangana;5.263158;3630;53.36257;13.905326;7.748538;37.2807;Grade 10;46.63743;53.10651;49.707603;40.05848;19.822485;11.982248;36;65;1706;319;0;59.94152
Khammam;Telangana;9.009009;3631;57.507507;19.306185;6.4564567;39.48949;Grade 10;42.492493;48.26546;45.045044;53.753754;16.138763;15.686275;36;67;1659;325;0;46.246246
Mulugu;Telangana;19.38326;3632;48.237885;6.802721;0;41.40969;Grade 10;51.762115;49.88662;39.20705;100;17.006804;25.170069;36;50;1122;242;0;0
Narayanapet;Telangana;4.2402825;3633;52.566372;12.627292;3.3568904;51.766785;Grade 10;47.433628;61.710793;40.636044;48.763252;17.922607;7.5356417;36;53;1411;256;0;51.236748
Leh (Ladakh);Ladakh;11.320755;3707;48.427673;3.7542663;0;42.767296;Grade 10;51.572327;0.6825939;45.91195;66.037735;0;95.56314;37;41;785;217;0;33.962265
